uid,isbn,rating
227371,0446343455,8
235525,0446343455,7
274724,0446343455,7
57164,044661064X,5
92063,044661064X,7
128049,044661064X,5
146407,044661064X,5
206874,044661064X,8
217457,044661064X,5
267068,044661064X,7
27664,1583940634,10
163496,1583940634,10
3106,0312872399,8
3106,0312872402,10
168482,0312872402,10
3114,0330327917,8
92355,0330327917,3
3141,0786004886,6
69879,002026478X,10
78975,002026478X,7
85170,002026478X,8
85560,002026478X,8
115565,002026478X,7
119826,002026478X,7
194511,002026478X,5
92665,0312977360,3
103897,0312977360,3
249229,0312977360,3
119095,0312992203,6
249568,0312992203,6
162750,034541103X,7
224110,0345428196,6
229748,0345428196,6
16138,0380725584,8
43837,0380725584,7
199255,0380725584,7
30267,043936213X,6
32129,043936213X,8
33897,043936213X,7
37038,043936213X,8
38329,043936213X,8
50098,043936213X,8
67700,043936213X,8
82599,043936213X,10
111013,043936213X,9
134963,043936213X,8
165947,043936213X,10
166215,043936213X,9
208606,043936213X,10
214857,043936213X,9
264069,043936213X,9
229335,0440128994,8
243449,0440128994,8
193478,0440241286,8
273859,0446401617,9
137134,0446602612,8
205893,0446602612,8
209466,0446602612,9
229335,0446602612,8
80617,0449219410,7
94196,0449219410,7
137155,0449219410,8
217971,0449219410,10
63321,0451188462,6
68863,0451188462,7
72254,0451188462,8
190597,0451188462,8
205608,0451188462,6
228799,0451188462,6
251820,0451188462,6
112653,0451201507,7
165959,0451201507,7
240271,0451201507,7
9787,0553213148,10
21376,0553213148,10
68875,0553213148,10
74939,0553213148,10
196117,0553213148,10
19423,0553569791,9
25389,0553569791,8
210826,0553569791,8
220986,0553569791,7
104549,0671723650,2
155476,067975833X,10
207116,067975833X,8
223873,067975833X,9
59748,0786889624,7
229335,0786889624,7
276234,0786889624,7
63157,0821767747,7
3146,0590455761,7
143193,0590455761,9
53228,002542730X,10
70129,002542730X,7
106914,002542730X,10
110660,002542730X,7
203993,002542730X,8
229678,002542730X,2
9275,0451203895,3
28467,0451203895,6
28674,0451203895,6
45227,0451203895,6
49164,0451203895,7
64917,0451203895,6
68505,0451203895,4
140068,0451203895,6
207406,0451203895,6
215948,0451203895,9
249631,0451203895,5
255876,0451203895,8
261918,0451203895,6
275950,0451203895,6
161532,0802132154,7
229383,0345257162,4
152787,0345347951,10
224726,0345347951,9
248160,0345347951,9
248781,0399136487,8
6466,0425104052,7
168931,0425104052,10
158665,0425181464,1
266717,0425181464,6
271604,0425181464,10
162693,0441006345,5
155952,0449212858,9
195118,0449212858,10
220013,0449219631,7
42434,0451209710,9
53075,0451209710,5
114115,0451209710,5
263863,0451209710,5
46489,0553213377,8
253065,0553239813,8
249077,0553574353,1
106596,067150987X,5
119148,067150987X,10
136722,067150987X,10
119102,0671700103,5
32018,0671721755,8
59115,0671721755,9
259483,0671721755,8
48032,067174139X,7
157271,0786889527,7
198955,0812505018,5
3172,039480001X,10
16241,039480001X,8
114241,039480001X,10
200420,039480001X,10
3174,0345273303,10
120042,0345273303,9
245830,0345273303,8
41219,1857022424,8
44935,1857022424,8
60807,1857022424,8
65719,1857022424,8
70369,1857022424,8
84157,1857022424,3
97956,1857022424,8
127787,1857022424,8
142142,1857022424,9
155251,1857022424,8
159461,1857022424,4
170411,1857022424,8
185127,1857022424,8
199131,1857022424,6
202310,1857022424,9
230582,1857022424,8
255402,1857022424,8
3185,1561383619,6
16387,0393317552,9
68267,0393317552,10
85934,0393317552,8
117662,0393317552,9
215903,0393317552,10
277569,0393317552,9
48877,0375504397,7
51461,0375504397,3
51868,0375504397,7
72039,0375504397,8
83126,0375504397,8
114071,0375504397,7
224049,0375504397,3
246627,0375504397,7
259653,0375504397,3
55119,0684853515,7
59838,0684853515,2
80004,0684853515,8
82083,0684853515,6
98678,0684853515,6
127660,0684853515,6
131254,0684853515,7
209186,0684853515,8
164489,0374524912,6
69602,0385421982,3
102338,0385421982,9
111044,0385421982,10
126171,0385421982,8
202209,0385421982,9
251127,0385421982,7
273678,0385421982,9
165774,0875427324,9
3194,0875421180,10
43735,0875421180,8
72327,0875421180,10
184400,0875421180,8
190293,0875421180,8
216868,055308013X,6
3209,0460872125,8
110304,0451139739,8
155397,014006690X,8
231412,0374230072,3
3268,1853260401,8
52986,1853260401,8
72458,1853260401,10
157698,1853260401,9
264372,1853260401,8
229854,034525855X,7
256794,034525855X,8
69010,0441135560,4
178096,0441135560,4
40804,0553148001,8
102649,0553148001,9
134988,0553148001,9
277506,0553148001,10
3291,0152105328,8
3296,0060283122,9
3302,0671028367,7
6253,0671028367,9
29949,0671028367,7
237581,0671028367,7
238865,0671028367,8
263415,0671028367,8
268061,0671028367,7
75668,0064400557,10
80015,0064400557,10
151910,0064400557,10
182612,0064400557,8
214736,0064400557,10
225086,0064400557,9
239958,0064400557,9
250447,0064400557,9
269635,0064400557,9
277529,0064400557,8
277790,0064400557,9
258306,067166607X,6
258665,067166607X,9
3328,051604642X,9
168538,0345379802,3
43734,0553297988,8
245298,0553297988,8
246914,0553297988,1
102586,0553568728,9
19073,0679448594,8
76551,0679448594,8
94719,0679448594,8
209187,0679448594,8
210783,0679448594,6
110864,0884046818,7
131006,0884046818,3
165590,0884046818,8
171260,0884046818,7
224333,0884046818,4
272379,0884046818,7
276027,0884046818,7
278432,0884046818,7
61378,0886778697,9
7884,0061030635,7
55379,0061030635,8
64500,0061030635,10
176627,0061030635,5
176053,0345444892,6
227368,0345444892,10
177070,0375500685,6
222354,0375500685,6
9703,0440221315,9
100367,0440221315,6
118483,0440221315,8
126662,0440221315,8
145088,0440221315,8
182084,0440221315,8
242278,0440221315,8
250276,0440221315,6
267766,0440221315,5
13657,0449006530,7
65128,0449006530,7
93282,0449006530,6
211455,0449006530,7
215856,0449006530,9
32573,0671867172,5
34040,0671867172,5
42665,0671867172,6
169757,0671867172,5
179474,0671867172,5
256783,0671867172,5
114223,056353723X,9
131177,0747257574,7
97418,185326041X,8
102607,185326041X,9
154954,185326041X,7
157154,185326041X,8
116370,0142003190,9
171252,0142003190,5
58418,0312272057,8
95487,0312272057,8
105695,0312272057,8
119198,0312272057,9
153201,0312272057,7
205390,0312272057,6
222880,0312272057,10
43391,042518336X,8
247835,042518336X,7
157413,0064407055,4
178097,0064407055,9
229743,0064407055,7
258665,0064407055,8
265983,0064407055,9
202790,0064408086,9
4035,0345413350,8
13960,0345413350,8
54290,0345413350,9
58198,0345413350,6
101026,0345413350,9
104542,0345413350,7
127136,0345413350,8
137414,0345413350,9
138294,0345413350,6
138616,0345413350,8
141809,0345413350,7
165144,0345413350,5
187876,0345413350,9
194476,0345413350,9
202567,0345413350,7
202783,0345413350,7
204509,0345413350,10
216139,0345413350,7
238939,0345413350,9
240381,0345413350,7
250525,0345413350,8
257022,0345413350,7
264433,0345413350,9
271072,0345413350,5
86832,0441007023,7
193395,0441007023,9
67135,0441068804,10
22078,0553262505,10
68875,0553262505,10
207734,0553262505,7
237441,0553262505,10
204731,0812504755,4
53604,0886777828,8
255966,1853260096,6
3362,0385238614,3
14952,0060090367,10
116403,0060090367,8
200268,0060090367,8
212799,0060090367,8
252426,0060090367,10
67944,0060191058,10
218491,0060191058,5
193851,0060277491,8
261982,0060277491,8
22439,0060392827,9
28385,0060392827,8
122632,0060392827,7
250495,0060392827,8
121433,0060509392,7
210799,0060509392,7
268801,0060509392,7
81342,0060532149,4
55620,0060652934,8
95391,0060652934,9
128944,0060652934,9
130274,0060652934,10
132438,0060652934,8
250778,0060652934,9
96607,0060926201,7
105921,0060926201,7
113996,0060926201,9
257952,0060926201,7
158135,0060973323,9
272987,0060973323,9
66934,0060976497,9
114509,0060976497,4
157410,0060976497,5
175495,0060976497,6
240353,0060976497,6
8139,006098824X,6
58316,006098824X,6
71232,006098824X,6
99640,006098824X,6
120770,006098824X,6
126627,006098824X,6
195885,006098824X,8
241341,006098824X,6
249776,006098824X,7
262899,006098824X,7
72882,0064406822,7
139837,0064440591,8
6680,0064472272,6
14792,0064472272,8
22071,0064472272,8
31527,0064472272,8
45285,0064472272,10
105254,0064472272,8
130337,0064472272,8
130966,0064472272,2
134807,0064472272,10
170363,0064472272,9
188286,0064472272,10
203975,0064472272,8
224820,0064472272,7
237239,0064472272,10
86622,0064472795,3
138074,0064473023,5
166478,0140236201,8
119222,0140240209,7
135908,0140240209,6
19665,0140242058,6
41322,0140242058,6
98011,0140242058,10
27727,014027927X,7
195520,014027927X,7
26138,0140282033,5
30094,0140282033,9
97697,0140282033,5
147370,0140282033,8
198998,0140282033,5
246657,0140282033,5
148048,0140344438,10
145485,0140376283,8
236481,0140386742,4
29891,0140388419,10
259284,0140388419,4
19345,0142000345,10
262819,0152021973,7
238686,0152167056,5
247265,0152167919,9
128158,0156004771,7
133374,0156008661,3
193711,0156008661,7
228404,0156008661,7
258849,0156010887,5
22131,0312144075,7
30833,0312144075,9
85802,0312144075,9
140990,0312144075,9
154698,0312144075,7
161269,0312144075,7
196287,0312144075,8
208768,0312144075,5
214829,0312144075,5
232305,0312144075,8
235155,0312144075,9
235188,0312144075,7
241326,0312144075,7
41435,0312147015,7
77688,0312147015,8
135626,0312147015,8
145378,0312147015,8
169569,0312147015,8
199673,0312147015,7
202246,0312147015,8
204107,0312147015,7
211367,0312147015,8
238670,0312147015,8
245911,0312147015,8
275141,0312147015,8
16144,0312171838,8
93581,0312171838,8
145671,0312171838,6
273934,0312171838,8
277768,0312171838,6
249653,0312270801,7
176714,0312272766,9
269665,0312272766,9
23655,0312961324,10
142112,0312961324,5
205365,0312961324,10
229780,0312961324,10
253276,0316415022,2
97279,0316910333,9
204159,0345353617,5
253891,0345353617,1
73225,034536208X,5
30669,0345388968,7
149789,0345388968,7
11521,0345404114,10
28779,0345404114,7
30965,0345404114,8
59492,0345404114,10
134321,0345404114,7
153759,0345404114,8
160472,0345404114,8
166301,0345404114,6
166637,0345404114,10
179293,0345404114,8
223200,0345404114,7
224644,0345404114,8
229446,0345404114,5
244919,0345404114,7
258636,0345404114,7
266643,0345404114,7
241513,0345409671,5
274784,0345409671,5
262728,0345410092,8
262761,0345410092,9
102504,0345433319,4
17266,0345445848,2
18637,0345445848,5
31529,0345445848,10
59907,0345445848,8
81109,0345445848,5
222412,0345445848,5
264092,0345445848,6
272886,0345445848,7
16381,0345450892,8
21258,0345450892,7
51921,0345450892,10
83783,0345450892,9
130873,0345450892,8
137421,0345450892,10
164862,0345450892,7
166637,0345450892,10
243708,0345450892,6
248198,0345450892,7
73899,0345453387,8
121033,0345453387,9
208191,037322348X,7
93175,0373250118,8
127309,0373250118,8
270721,0373250118,8
25521,0373250142,6
218151,0373250142,6
44290,0373250150,7
133773,0373250150,7
133919,0373250150,6
194861,0373250193,7
204468,0373250193,7
8738,0373250207,7
44669,0373250207,7
107654,0373250207,5
119509,0373250207,7
227009,0373250207,6
247662,0373250207,6
194861,0373250231,7
15470,0373250258,5
185053,0373250258,6
256510,0373250258,6
265565,0373250258,5
259337,0373250282,6
148945,037325041X,9
231757,037325041X,10
211728,0375410767,5
130147,0375701230,8
17781,0375706429,9
236074,0375706429,8
246463,0375706429,10
83382,0375726632,9
264679,0375726632,8
138527,0375760628,6
228889,0375760628,6
129742,0376026138,10
245647,0380690543,8
4038,0380701340,5
121989,0380701340,8
171451,0380709163,7
74447,0380709562,7
262819,0380709562,7
98401,0380720787,9
130365,038072152X,7
210028,038072152X,7
243639,038072152X,7
86115,0380727021,8
98947,0380727021,9
175578,0380727021,8
97851,0380796104,7
114792,0380796104,5
187969,0380805421,2
208717,0380975351,7
19248,0380978342,9
19655,0385312431,6
16058,0385319037,6
34576,0385319037,7
38441,0385319037,7
38461,0385319037,7
40145,0385319037,7
42024,0385319037,7
174103,0385319037,7
231858,0385319037,8
245338,0385319037,9
272710,0385319037,7
274083,0385319037,7
131564,0385319851,8
53566,0385320175,3
102595,0385323638,6
265213,0385323638,8
273236,0385323638,6
58265,0385501005,8
78542,0385501722,2
155515,0393038548,8
149740,0394805720,10
80201,0395562333,10
138932,0395562333,5
145371,0395562333,8
57907,0395966051,10
21493,0399141855,6
84541,0399141855,6
189425,0399141855,5
215275,0399142606,6
52649,0399145079,5
81654,0399145079,5
95215,0399145079,7
207977,0399145079,5
233417,0399145079,5
214299,0399145362,6
221828,0399145362,6
249419,039923389X,8
9083,0425105334,2
83398,0425105334,2
121078,0425105334,2
167863,0425105334,9
183758,0425105334,9
70387,0425109240,7
86302,0425113884,5
96405,0425113884,7
99637,0425113884,6
102063,0425113884,7
127349,0425113884,7
149245,0425113884,6
199000,0425113884,6
218865,0425113884,6
12040,0425147363,7
26588,0425147363,7
79296,0425147363,7
80621,0425147363,7
89873,0425147363,6
93727,0425147363,7
150272,0425147363,7
163383,0425147363,7
173239,0425147363,5
179743,0425147363,7
246726,0425147363,5
208205,042515517X,8
116743,0439435242,7
147049,0439435242,9
19171,0440124344,5
109544,0440124344,1
221537,0440124344,5
76819,044022313X,5
97154,044022313X,10
179536,0440226848,10
13407,0440228352,8
64163,0440228352,10
120459,0440228352,8
170679,0440228352,10
195630,0440228352,8
197891,0440228352,6
244926,0440409411,7
157413,0440416248,9
6853,0440509238,9
30610,0446602736,5
221135,0446602736,5
43522,0446605581,1
66700,0446605581,5
143384,0446605581,10
147914,0446605581,7
238821,0446605581,9
255821,0446605581,9
75835,0446675059,8
149322,0446675059,9
190491,0446675059,6
216883,0446675059,2
229710,0446675059,6
24734,0449223345,7
163679,0449223345,7
194685,0449223345,8
196204,0449223345,8
204320,0449223345,8
223115,0449223345,7
223756,0449223345,8
273265,0449223345,8
134194,0449910741,5
169322,0451168690,6
8185,0451203054,8
70547,0451203054,8
151051,0451203054,8
201311,0451203054,4
207526,0451203054,7
15992,0451204123,6
163278,0451204123,6
61274,0451408888,7
145574,0451408888,9
154799,0452274427,9
168863,0452274427,5
227081,0452274427,8
232865,0452274427,8
254194,0452274427,8
39103,0452281679,6
49263,0452281679,6
69161,0452281679,6
81758,0452281679,5
147452,0452281679,7
175967,0452281679,7
217402,0452281679,8
239638,0452281679,5
242052,0452281679,6
150378,0452282128,6
170930,0452282128,8
177543,0452282128,7
276027,0452282128,6
13503,0452282268,10
25602,0452282268,6
31499,0452283086,7
160886,0452283086,7
190837,0452283086,10
19188,0515127485,8
35401,0515127485,8
96485,0515127485,8
117754,0517703777,10
241054,0517703777,10
178176,0525946276,5
114879,0553213164,9
195108,0553213164,6
247986,0553213164,9
19868,0553251473,4
76055,0553251473,4
129702,0553251473,4
235215,0553251473,4
74294,0553264931,9
124053,0553280465,9
133673,0553800973,6
140958,0553800973,10
227783,0553800973,7
243479,0553800973,8
245917,0590460528,5
245917,0590460544,9
83407,0590460560,5
49440,0590479172,5
45811,0609610031,6
150909,0609610031,8
200158,0609610031,6
218697,0609610031,8
225216,0609610031,8
72769,0609807900,5
79300,0609807900,10
91537,0609807900,9
248126,0609807900,8
110137,0609807919,8
114314,0609807919,8
268676,0609807919,8
9825,0670880728,8
10840,0670880728,10
13811,0670880728,8
47989,0670880728,5
49785,0670880728,5
56627,0670880728,4
69886,0670880728,5
147895,0670880728,6
152899,0670880728,8
188123,0670880728,5
207270,0670880728,8
213018,0670880728,8
214335,0670880728,5
218719,0670880728,6
11205,0671000314,8
76153,0671000314,7
206097,0671000314,10
52622,0671002031,8
132709,0671002031,5
42111,0671015648,7
109110,0671015648,8
126840,0671015648,8
216752,0671015648,6
228340,0671015648,10
247901,0671015648,7
269121,0671015648,9
277220,0671015648,7
40897,0671027646,7
69970,0671027646,9
233262,0671027646,10
136600,0671521101,2
181139,0671521101,7
268547,0671521101,7
41703,0671526723,9
176076,0671526723,9
125877,0671556835,7
52772,0671677136,3
105508,0671741209,7
177220,0671741209,8
265470,0671741209,3
265616,0671741209,5
46158,0671742760,7
105531,0671742760,8
136600,0671742760,7
174331,0671742760,6
232044,0671742760,7
260928,0671794507,10
137819,067187098X,9
233415,067187098X,9
16880,0679454446,8
50936,0679454446,8
53027,0679454446,5
114972,0679454446,7
152769,0679454446,7
164407,0679454446,8
230160,0679454446,9
237630,0679454446,8
31590,0679456937,8
29907,0679732187,5
73161,0679732187,1
177366,0679732187,10
28456,0679750169,8
253689,0679750169,8
131137,0679764925,4
147233,0679764925,8
176528,0679824111,10
217120,0679824111,10
182214,067988341X,9
70654,0679886370,10
161961,0679886370,9
231297,0679886370,10
256160,0679886370,9
260656,0679886370,9
272138,0679886370,1
34207,0684834731,8
43730,0684834731,5
82154,0684834731,8
238491,0684834731,5
111891,0684835819,9
154508,0684849690,2
228988,068486441X,8
159293,0688152937,2
55033,0743205049,7
101303,0743205987,7
169462,0743222261,10
179397,0743442628,7
208546,0743442628,8
37432,0763616052,8
57533,0763616052,8
270596,0763616052,10
200188,076422249X,10
179300,0765108674,9
52924,0767905199,6
193809,0767905199,5
89289,0767906543,4
21019,0767913000,6
64390,0767913000,5
73899,0767913000,6
121848,0767913000,5
136530,0767913000,7
154945,0767913000,7
269698,0786865504,6
115833,0786866470,5
3910,0786866586,7
5562,0786866586,7
34610,0786866586,8
45570,0786866586,6
54432,0786866586,4
61888,0786866586,9
90340,0786866586,10
118635,0786866586,7
126731,0786866586,7
166234,0786866586,6
170824,0786866586,7
184294,0786866586,7
192696,0786866586,7
208291,0786866586,7
219270,0786866586,6
221718,0786866586,8
260956,0786866586,9
273948,0786866586,7
228822,0786869054,7
222767,0786883367,8
113397,0786884207,4
87461,0802137008,10
111627,0802137008,5
81727,0805047379,6
278825,0805047379,5
82774,0812507436,10
126980,0812507436,6
164376,0812507436,6
121172,0812524160,8
14894,081296683X,9
33747,081296683X,9
70286,081296683X,9
82845,0849942829,9
163927,0849942829,9
30742,0894800159,6
45430,0894800159,6
