isbn,summary,rating
0451524780,the recent baskerville sir charles found dead footprints giant hound found body would heir baskervilles meet dreadful fate,5
159264029X,the blessing broken heart heartbreaking life- affirming shot immense pain immense beauty courage book jacket,5
0140074317,bastian lonely boy steps pages book finds caught dangerous quest magical kingdom fantastica,7
0670030295,roscoe chief architect albany notorious political machine world wars attempts quit politics thwarted political wars mysterious death self- destructive party feuds,8
0380807343,celebrating ten years neil gaiman modern classic young readers edition enriched brand-new foreword author reader guide,8
0440343194,there master earth born holy land indiana raised mystical hills east fort wayne smiled multitudes pleasantly 39i quit,8
0373704526,a dangerous loyalty suzanne ellison released mar 25 1991 available purchase,9
0393322157,follows lives boys growing edinburgh projects bound loyalty friendship struggle class conditioning peer pressure parents39 hopes future,8
0670813699,a vivid portrait international tycoon life roaring twenties book life possible murder alfred loewenstein -- accidentally fell plane english channel -- attempt discover,9
0345356950,the scions shannara -- par ohmsford wren walker boh -- horrible fate complete dangerous tasks assigned shade allanon avert horrifying future the new york times bestseller book one,7
0399135790,reporter holly thorne investigates case jim ironheart saved lives different parts country months force suddenly turns,5
0312265859,and plum morelli relationship rocky time ranger move kill janet evanovich latest thriller proves hard eight,9
1567181449,this easily book astrological career counseling offered for experts offer free birth chart powerful book ahead life,5
0452283442,a satirical quotawardquot celebrating worst examples human intelligence features stories cigarette lighter check gas level terrorist opened letter bomb stories human idiocy,7
0141182253,it day death fiesta fullswing,9
0345413350,living scholars hallowed halls jordan college lyra hears rumors magical dust supposedly possesses powers unite universes begins difficult dangerous journey find,7
0091833345,each editors put collection share interest writing gender ageing editors actively work area teaching creative writing women aged 60-85 project director,8
0679446486,a fatal mid-air collision involving commercial airliner prompts frantic desperate investigation accident timely thriller exploring issue safety security aircraft industry 2000000,7
0679736395,that manages convey tortuous progression eventual recovery candor precision makes darkness visible rare feat literature book arouse shock recognition readers,7
0449205061,this historic book numerous typos missing text purchasers download free scanned copy original book typos publisher not indexed not illustrated 1916 edition,9
0140185992,kitty fane affair assistant colonial secretary townsend interrupted hong kong vengeful bacteriologist husband work cholera epidemic,8
006440174X,london poised brink world war 11,9
038549744X,while englishmen head tasmania confiscated pirate ship search garden eden british continue violent quotcivilizationquot natives quotparadisequot reprint 20000 printing,9
0385480210,offers collection aphorisms records seventeenth- century jesuit designed inspire leaders heights,8
0345431901,but lessons finishing school dark side justin learns deep friendship shattered shocking unforgivable betrayal,9
0805065415,documents high-adventure voyages captain james cook 1768 1779 mapped final globe previously uncharted,8
0843948760,in 1965 teenage friends ray tim jennifer hanging campgrounds tim jennifer didn39t ray mind girls neighboring campground,9
0826307361,an absorbing history arizona new mexico neighboring territories ranges time earliest indian inhabitants area eventual annexation present-day economic social environmental concerns,7
0882669842,craft beautiful sweet-smelling milk-based soaps safely easily in fun informative guide casey makela shares specialized techniques producing lusciously creamy soaps,5
0671683993,in story spanning 500000 years moving america england africa women animals share spiritual world learn intricacies connecting lives,9
0345441109,during cuban revolt spain 1890s evangelista cisneros imprisoned revolutionary activities attracts attention william randolph hearst sends reporter free,8
0142004235,the biblical account cain abel echoed history generations trask family california,8
0312287712,in satirical faustian life academia nelson humbolt adjunct english lecturer midwest university abruptly fired lose finger freakish accident minutes doctors successfully,8
