isbn,summary,rating
0060974486,from character springs gesture imagination embodies articulates milan kundera supreme mastery purpose explore great themes existence,7
006091307X,the highly original satire oedipa maas woman finds enmeshed worldwide conspiracy meets extremely interesting characters attains inconsiderable amount knowledge,8
0060139145,describes individual escapes attempted escapes stalin camps disciplined sustained resistance put tanks forty days forced removal extermination millions peasants,10
015653584X,a middle-aged hungarian intellectual confined insane asylum thinks back disastrous social relationships role 1956 revolution nature life hungary communist control,10
034545104X,twenty years affair legendary artist george gabriel college student genny haviland accused drugging suffocating painter despite claim ease former lover painless,5
0330330373,donated,8
0515120898,in story issues heart fifty-year-old nan leaves beloved husband order follow pull moon order find place believes home reprint ab,7
0385334036,a woman choose friends love poignant story love loyalty honor guilt set perilous backdrop wilderness firefighting,7
0451168615,age-old images fear fuse iconography contemporary american life collection twenty-two horror tales grandmaster genre reissue,7
0805063889,the sharp social critic author blood rites underneath illusion american prosperity poverty hopelessness america,5
0671034006,1 new york times bestselling author julie garwood proves master storyteller classic romantic suspense featuring fbi agent nick buchanan,7
0312969414,stephen coonts39 fortunes war explosive action-packed thriller,7
0553278592,adrianne daughter hollywood star arab playboy lives double life highly successful jewel thief yet poised vengeance meets divine secret,8
0553214187,reissue the story antonia shimerda told friends childhood jim burden orphaned boy virginia though leaves prairie jim forgets bohemian girl profoundly influenced life,9
037570924X,a tour force romance superb picture international music scene an equal music confirms vikram seth world finest enticing writers,7
0061030635,seven years ago phillip margolin seized imagination thriller readers chilling breakout bestseller gone not forgotten,7
0446611085,katie wilkinson finally found perfect - day suddenly disappears leaving diary written mother named suzanne baby nicholas,8
0553582135,assisting president catatonic daughter recover trauma witnessing murder melissa riley sister place safety hands mysterious underworld agent michael travis reprint,9
0671786539,while investigating sid carlson possible adultery behalf wife julie mac mcquarry attracted beautiful client stumbles middle mob assassination wrong finds run julie,9
0446607177,for generations treasure hunters searched key water pit labyrinth shafts tunnels honeycombs ragged island,10
1551666618,impetuous innocent stephanie laurens released feb 21 2003 available purchase,2
0446610542,from new york times bestselling author billionaire bad boys series book laugh-out-loud romance series brothers finding love,8
0440115493,miriam raphael raised luxury antebellum new orleans unhappily married midst civil war reconcile wifely duties forbidden passion,8
0440234948,when group terrorists seizes control star wars satellite engulf earth nuclear holocaust scientist lisa duncan special forces officer mike turcotte head egypt uncover mysterious ark covenant,7
0440220734,in 1940s us government establishes area 51 study unidentified craft discovered antarctic dr hans von seeckt member original secret research committee begins fear technology,6
0440223814,caught middle alien conspiracy government agency area 51 scientist lisa duncan special forces officer mike turcotte special group soldiers scholars located china antarctica race,7
044023705X,former green beret mike turcotte elite team search legendary excalibur sword king arthur weapon defeat alien enemies discover,7
0688069711,the body electric tells fascinating story bioelectric,8
0201622378,masters time chronicles sudden unraveling modern cosmology heyday early 1980s ultimate secret origin universe hand confused scientific picture 1990s,8
0440223784,in sequel area 51 scientist lisa duncan special forces officer mike turcotte uncover truth army training base nevada government awaits return extraterrestrials possibly humankind,7
